"LEVEL"|"ENV"|"COID"|"PART NUMBER"|"PART VERSION"|"MATURITY"|"DESCRIPTION"|"TYPE"|"LINK"|"SOURCE"|"CHILD ENV"|"CHILD COID"|"CHILD PART NUMBER"|"CHILD PART VERSION"|"CHILD MATURITY"|"CHILD DESCRIPTION"|"CHILD TYPE"
"4"|"DESIGN"|"3D3DC0271B1A006A"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038B1CD3E6FB9"|"DTR0000521212"|"'--B"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"4"|"DESIGN"|"3D3DC0271B142611"|"AKD0002590134"|"'--A"|"RELEASED"|"ACCESSORY FANS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D00E1E7F1D67F9D"|"DTR0000553047"|"'--B"|"RELEASED"|"INLET RING FOR CENTRIFUGAL FAN"|"MASTER"
"4"|"DESIGN"|"3D3DC0271B125D8E"|"AKD0002590133"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003FFBB44BF68E"|"DTR1000065090"|"'--B"|"RELEASED"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"MASTER"
"4"|"DEFINITN"|"0D007B2AEE207EEC"|"AKD0002590134"|"'--A"|"RELEASED"|"ACCESSORY FANS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F4000229009F3868"|"DTR0000553047"|"'--A"|"USEABLE"|"INLET RING FOR CENTRIFUGAL FAN"|"BOUGHT"
"5"|"COMMERCE"|"F4000229009F3868"|"DTR0000553047"|"'--A"|"USEABLE"|"INLET RING FOR CENTRIFUGAL FAN"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"0D006D56E7B83710"|"DTR0000553047"|"'--A"|"RELEASED"|"INLET RING FOR CENTRIFUGAL FAN"|"MASTER"
"5"|"COMMERCE"|"F4000229009F3868"|"DTR0000553047"|"'--A"|"USEABLE"|"INLET RING FOR CENTRIFUGAL FAN"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"0D00E1E7F1D67F9D"|"DTR0000553047"|"'--B"|"RELEASED"|"INLET RING FOR CENTRIFUGAL FAN"|"MASTER"
"6"|"DESIGN"|"0D00E1E7F1D67F9D"|"DTR0000553047"|"'--B"|"RELEASED"|"INLET RING FOR CENTRIFUGAL FAN"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"0D006D56E7B83710"|"DTR0000553047"|"'--A"|"RELEASED"|"INLET RING FOR CENTRIFUGAL FAN"|"MASTER"|"NO LINKS"
"4"|"DEFINITN"|"0D0021B401106281"|"AKD0002590133"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENT"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F401004101563868"|"DTR1000065090"|"'--A"|"USEABLE"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"BOUGHT"
"5"|"COMMERCE"|"F401004101563868"|"DTR1000065090"|"'--A"|"USEABLE"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"84003FF25AA3236F"|"DTR1000065090"|"'--A"|"RELEASED"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"MASTER"
"5"|"COMMERCE"|"F401004101563868"|"DTR1000065090"|"'--A"|"USEABLE"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"84003FFBB44BF68E"|"DTR1000065090"|"'--B"|"RELEASED"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"MASTER"
"6"|"DESIGN"|"84003FFBB44BF68E"|"DTR1000065090"|"'--B"|"RELEASED"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"84003FF25AA3236F"|"DTR1000065090"|"'--A"|"RELEASED"|"CENTRIFUGAL FAN 400VAC 50/60HZ 3PHASE"|"MASTER"|"NO LINKS"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B493868"|"DTR0000521201"|"'--A"|"USEABLE"|"WASHER PLAIN L M6 ZNNI 0.15"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B4E3868"|"DTR0000521206"|"'--A"|"USEABLE"|"WASHER CS M M6 ZNNI 0.15"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B6E3868"|"DTR0000521210"|"'--A"|"USEABLE"|"SCREW H M6X16 ZNNI 0.15"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B703868"|"DTR0000521212"|"'--A"|"USEABLE"|"SCREW H M6X20 ZNNI 0.15"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400025E2D6F3868"|"DTR0000606823"|"'--A"|"USEABLE"|"WASHER FLAT M M6 ZNNI 0.15"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40026B3009C3868"|"DTR0009907044"|"'--A"|"USEABLE"|"WASHER PLAIN M M4 A2 - ISO 7089"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40026B30C813868"|"DTR0009907289"|"'--A"|"USEABLE"|"WASHER CS S M6 ZN 0.15"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40026B328693868"|"DTR0009907769"|"'--A"|"USEABLE"|"NUT H M4"|"BOUGHT"
"4"|"DEFINITN"|"0D0021B3F4D07602"|"AKD0002590136"|"'--A"|"RELEASED"|"MECANICAL FASTENING"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40026B5009E3868"|"DTR0009909046"|"'--A"|"USEABLE"|"SCREW HSF M4X12"|"BOUGHT"
"5"|"COMMERCE"|"F40002090B493868"|"DTR0000521201"|"'--A"|"USEABLE"|"WASHER PLAIN L M6 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000037BF786D5340"|"DTR0000521201"|"'--A"|"RELEASED"|"WASHER PLAIN L M6 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"000037BF786D5340"|"DTR0000521201"|"'--A"|"RELEASED"|"WASHER PLAIN L M6 ZNNI 0.15"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40002090B4E3868"|"DTR0000521206"|"'--A"|"USEABLE"|"WASHER CS M M6 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000037C0AA936505"|"DTR0000521206"|"'--A"|"RELEASED"|"WASHER CS M M6 ZNNI 0.15"|"MASTER"
"5"|"COMMERCE"|"F40002090B4E3868"|"DTR0000521206"|"'--A"|"USEABLE"|"WASHER CS M M6 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000037CA0C6E0F36"|"DTR0000521206"|"'--B"|"RELEASED"|"WASHER CS M M6 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"000037CA0C6E0F36"|"DTR0000521206"|"'--B"|"RELEASED"|"WASHER CS M M6 ZNNI 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000037C0AA936505"|"DTR0000521206"|"'--A"|"RELEASED"|"WASHER CS M M6 ZNNI 0.15"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40002090B703868"|"DTR0000521212"|"'--A"|"USEABLE"|"SCREW H M6X20 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000038603FE422CC"|"DTR0000521212"|"'--A"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"5"|"COMMERCE"|"F40002090B703868"|"DTR0000521212"|"'--A"|"USEABLE"|"SCREW H M6X20 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000038B1CD3E6FB9"|"DTR0000521212"|"'--B"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"5"|"COMMERCE"|"F40002090B703868"|"DTR0000521212"|"'--A"|"USEABLE"|"SCREW H M6X20 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"840040BD7FB35012"|"DTR0000521212"|"'--C"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"840040BD7FB35012"|"DTR0000521212"|"'--C"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000038B1CD3E6FB9"|"DTR0000521212"|"'--B"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000038603FE422CC"|"DTR0000521212"|"'--A"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40026B328693868"|"DTR0009907769"|"'--A"|"USEABLE"|"NUT H M4"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"E40026B328693868"|"DTR0009907769"|"'--A"|"RELEASED"|"NUT H M4"|"MASTER"
"5"|"COMMERCE"|"F40026B328693868"|"DTR0009907769"|"'--A"|"USEABLE"|"NUT H M4"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00002E88DA6C46B4"|"DTR0009907769"|"'--C"|"RELEASED"|"NUT H M4"|"MASTER"
"5"|"COMMERCE"|"F40026B328693868"|"DTR0009907769"|"'--A"|"USEABLE"|"NUT H M4"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000032AE08C624FA"|"DTR0009907769"|"'--D"|"RELEASED"|"NUT H M4"|"MASTER"
"5"|"COMMERCE"|"F40026B328693868"|"DTR0009907769"|"'--A"|"USEABLE"|"NUT H M4"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000032B4CC042F8E"|"DTR0009907769"|"'--E"|"RELEASED"|"NUT H M4"|"MASTER"
"5"|"COMMERCE"|"F40026B328693868"|"DTR0009907769"|"'--A"|"USEABLE"|"NUT H M4"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003776FEDA093F"|"DTR0009907769"|"'--F"|"RELEASED"|"NUT H M4"|"MASTER"
"6"|"DESIGN"|"E40026B328693868"|"DTR0009907769"|"'--A"|"RELEASED"|"NUT H M4"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"00003776FEDA093F"|"DTR0009907769"|"'--F"|"RELEASED"|"NUT H M4"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000032B4CC042F8E"|"DTR0009907769"|"'--E"|"RELEASED"|"NUT H M4"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000032AE08C624FA"|"DTR0009907769"|"'--D"|"RELEASED"|"NUT H M4"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"00002E88DA6C46B4"|"DTR0009907769"|"'--C"|"RELEASED"|"NUT H M4"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40026B3009C3868"|"DTR0009907044"|"'--A"|"USEABLE"|"WASHER PLAIN M M4 A2 - ISO 7089"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"E40026B3009C3868"|"DTR0009907044"|"'--A"|"RELEASED"|"WASHER PLAIN M M4"|"MASTER"
"5"|"COMMERCE"|"F40026B3009C3868"|"DTR0009907044"|"'--A"|"USEABLE"|"WASHER PLAIN M M4 A2 - ISO 7089"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00002E83B75F254B"|"DTR0009907044"|"'--C"|"RELEASED"|"WASHER PLAIN M M4"|"MASTER"
"5"|"COMMERCE"|"F40026B3009C3868"|"DTR0009907044"|"'--A"|"USEABLE"|"WASHER PLAIN M M4 A2 - ISO 7089"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000032ABB1A45FDE"|"DTR0009907044"|"'--D"|"RELEASED"|"WASHER PLAIN M M4"|"MASTER"
"5"|"COMMERCE"|"F40026B3009C3868"|"DTR0009907044"|"'--A"|"USEABLE"|"WASHER PLAIN M M4 A2 - ISO 7089"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000032BB9CFA5A79"|"DTR0009907044"|"'--E"|"RELEASED"|"WASHER PLAIN M M4 A2 - ISO 7089"|"MASTER"
"6"|"DESIGN"|"E40026B3009C3868"|"DTR0009907044"|"'--A"|"RELEASED"|"WASHER PLAIN M M4"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000032BB9CFA5A79"|"DTR0009907044"|"'--E"|"RELEASED"|"WASHER PLAIN M M4 A2 - ISO 7089"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000032ABB1A45FDE"|"DTR0009907044"|"'--D"|"RELEASED"|"WASHER PLAIN M M4"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"00002E83B75F254B"|"DTR0009907044"|"'--C"|"RELEASED"|"WASHER PLAIN M M4"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40026B5009E3868"|"DTR0009909046"|"'--A"|"USEABLE"|"SCREW HSF M4X12"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"E40026B5009E3868"|"DTR0009909046"|"'--A"|"RELEASED"|"SCREW FHC M4X12"|"MASTER"
"5"|"COMMERCE"|"F40026B5009E3868"|"DTR0009909046"|"'--A"|"USEABLE"|"SCREW HSF M4X12"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00002E88DA7635D7"|"DTR0009909046"|"'--C"|"RELEASED"|"SCREW HSF M4X12"|"MASTER"
"6"|"DESIGN"|"E40026B5009E3868"|"DTR0009909046"|"'--A"|"RELEASED"|"SCREW FHC M4X12"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"00002E88DA7635D7"|"DTR0009909046"|"'--C"|"RELEASED"|"SCREW HSF M4X12"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40026B30C813868"|"DTR0009907289"|"'--A"|"USEABLE"|"WASHER CS S M6 ZN 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"E40026B30C813868"|"DTR0009907289"|"'--A"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"
"5"|"COMMERCE"|"F40026B30C813868"|"DTR0009907289"|"'--A"|"USEABLE"|"WASHER CS S M6 ZN 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00002E83B7656463"|"DTR0009907289"|"'--B"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"
"5"|"COMMERCE"|"F40026B30C813868"|"DTR0009907289"|"'--A"|"USEABLE"|"WASHER CS S M6 ZN 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000032ABB1A66785"|"DTR0009907289"|"'--C"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"
"5"|"COMMERCE"|"F40026B30C813868"|"DTR0009907289"|"'--A"|"USEABLE"|"WASHER CS S M6 ZN 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000032BB9CFC05C9"|"DTR0009907289"|"'--D"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"
"6"|"DESIGN"|"E40026B30C813868"|"DTR0009907289"|"'--A"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000032BB9CFC05C9"|"DTR0009907289"|"'--D"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000032ABB1A66785"|"DTR0009907289"|"'--C"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"00002E83B7656463"|"DTR0009907289"|"'--B"|"RELEASED"|"WASHER CS S M6 ZN 0.15"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F400025E2D6F3868"|"DTR0000606823"|"'--A"|"USEABLE"|"WASHER FLAT M M6 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40002090B6E3868"|"DTR0000521210"|"'--A"|"USEABLE"|"SCREW H M6X16 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000038603F82329D"|"DTR0000521210"|"'--A"|"RELEASED"|"SCREW H M6X16 ZNNI 0.15"|"MASTER"
"5"|"COMMERCE"|"F40002090B6E3868"|"DTR0000521210"|"'--A"|"USEABLE"|"SCREW H M6X16 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000038B1CDAA2AB9"|"DTR0000521210"|"'--B"|"RELEASED"|"SCREW H M6X16 ZNNI 0.15"|"MASTER"
"5"|"COMMERCE"|"F40002090B6E3868"|"DTR0000521210"|"'--A"|"USEABLE"|"SCREW H M6X16 ZNNI 0.15"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"840040BD8929A64F"|"DTR0000521210"|"'--C"|"RELEASED"|"SCREW H M6X16 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"840040BD8929A64F"|"DTR0000521210"|"'--C"|"RELEASED"|"SCREW H M6X16 ZNNI 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000038B1CDAA2AB9"|"DTR0000521210"|"'--B"|"RELEASED"|"SCREW H M6X16 ZNNI 0.15"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"000038603F82329D"|"DTR0000521210"|"'--A"|"RELEASED"|"SCREW H M6X16 ZNNI 0.15"|"MASTER"|"NO LINKS"
"3"|"DESIGN"|"3D3DC2C8BDE104E8"|"AKD0002601367"|"'--C"|"RELEASED"|"VARIANT 2.2.2.2 - SINGLE FAN IP20 APS 400VAC"|"DRAWING"|"NO LINKS"
"3"|"DESIGN"|"3D3DC2C8BDDB1C0F"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"NO LINKS"
"3"|"DEFINITN"|"3D3DC22EB6481495"|"AK00002591816"|"'--B"|"RELEASED"|"GASKET"|"SINGLE PART"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC22EB6500F63"|"AKD0002591817"|"'--B"|"RELEASED"|"GASKET"|"MASTER"
"3"|"DEFINITN"|"3D3DC22EB6481495"|"AK00002591816"|"'--B"|"RELEASED"|"GASKET"|"SINGLE PART"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC22EB6581665"|"AKD0002591818"|"'--B"|"RELEASED"|"GASKET"|"DRAWING"
"4"|"DESIGN"|"3D3DC22EB6581665"|"AKD0002591818"|"'--B"|"RELEASED"|"GASKET"|"DRAWING"|"NO LINKS"
"4"|"DESIGN"|"3D3DC22EB6500F63"|"AKD0002591817"|"'--B"|"RELEASED"|"GASKET"|"MASTER"|"NO LINKS"
"3"|"DESIGN"|"3D3DC027193C385A"|"AKD0002590083"|"'--A"|"RELEASED"|"WIRING SUPPORT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D006C5CE7B83304"|"DTR0000550274"|"'--A"|"RELEASED"|"GROMMET1X 5-16MMKEL-SCDP-RW 25"|"MASTER"
"3"|"DESIGN"|"3D3DC027193C385A"|"AKD0002590083"|"'--A"|"RELEASED"|"WIRING SUPPORT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D006C5CE7B83304"|"DTR0000550274"|"'--A"|"RELEASED"|"GROMMET1X 5-16MMKEL-SCDP-RW 25"|"MASTER"
"3"|"DESIGN"|"3D3DC027193C385A"|"AKD0002590083"|"'--A"|"RELEASED"|"WIRING SUPPORT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D006C5CE7B83304"|"DTR0000550274"|"'--A"|"RELEASED"|"GROMMET1X 5-16MMKEL-SCDP-RW 25"|"MASTER"
"3"|"DESIGN"|"3D3DC027193C385A"|"AKD0002590083"|"'--A"|"RELEASED"|"WIRING SUPPORT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D00D71DE7B821E2"|"DTR0000549954"|"'--A"|"RELEASED"|"GROMMET KEL-SCDP-RW 40 1X 8-28MM."|"MASTER"
"3"|"DESIGN"|"3D3DC027193C385A"|"AKD0002590083"|"'--A"|"RELEASED"|"WIRING SUPPORT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D00D71DE7B821E2"|"DTR0000549954"|"'--A"|"RELEASED"|"GROMMET KEL-SCDP-RW 40 1X 8-28MM."|"MASTER"
"3"|"DESIGN"|"3D3DC027193C385A"|"AKD0002590083"|"'--A"|"RELEASED"|"WIRING SUPPORT"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D006C5CE7B83304"|"DTR0000550274"|"'--A"|"RELEASED"|"GROMMET1X 5-16MMKEL-SCDP-RW 25"|"MASTER"
"3"|"DESIGN"|"3D3DC02719553F3F"|"AKD0002590084"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENTS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"37003439ED1E7E26"|"DTR0000102026"|"'--B"|"RELEASED"|"CONTACTOR 3NO/20-60VDC/ST/9A"|"MASTER"
"3"|"DESIGN"|"3D3DC02719553F3F"|"AKD0002590084"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENTS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000382E35285304"|"DTR0000519809"|"'--B"|"RELEASED"|"THERMAL OVERLOAD RELAY1.3-1.7A"|"MASTER"
"3"|"DESIGN"|"3D3DC02719553F3F"|"AKD0002590084"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENTS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E400001D063C3868"|"DTR0000029140"|"'--D"|"RELEASED"|"END STOP BADL 0.399.903.02"|"MASTER"
"3"|"DESIGN"|"3D3DC02719553F3F"|"AKD0002590084"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENTS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E400001D063C3868"|"DTR0000029140"|"'--D"|"RELEASED"|"END STOP BADL 0.399.903.02"|"MASTER"
"3"|"DESIGN"|"3D3DC02719553F3F"|"AKD0002590084"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENTS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"1000312050A73ED1"|"DTR0000426091"|"'--A"|"RELEASED"|"INSULATOR BLOCK POLYGONAL MALE"|"MASTER"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B503868"|"DTR0000521208"|"'--A"|"USEABLE"|"NUT H LOCK 2 SLOTS M6 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B703868"|"DTR0000521212"|"'--A"|"USEABLE"|"SCREW H M6X20 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B723868"|"DTR0000521214"|"'--A"|"USEABLE"|"WASHER PLAIN L M8 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40002090B763868"|"DTR0000521218"|"'--A"|"USEABLE"|"NUT H LOCK 2 SLOTS M8 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400025E2D4D3868"|"DTR0000606817"|"'--A"|"USEABLE"|"SCREW H M8X25 ZNNI"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400025E2D6E3868"|"DTR0000606822"|"'--A"|"USEABLE"|"WASHER FLAT M M8 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400025E2D6F3868"|"DTR0000606823"|"'--A"|"USEABLE"|"WASHER FLAT M M6 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400025E2D753868"|"DTR0000606829"|"'--A"|"USEABLE"|"WASHER CS S M8 ZNNI 0.15"|"BOUGHT"
"3"|"DEFINITN"|"0D00C2DB6E184516"|"AKD0002590086"|"'--C"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400025E2D923868"|"DTR0000606830"|"'--A"|"USEABLE"|"WASHER CS S M6 ZNNI 0.15"|"BOUGHT"
